sample_id	gene_name	est_counts	tpm
1	CES2	288.41245	27.59745
1	CES3	116.83012	6.22788
1	CES4A	40.57389	6.353561
1	CES5A	2.9999967	0.3094062
1	CES5AP1	1.0	1.43094
1	CETN1	1.0	0.114356
1	CETN2	115.9997	18.11705
1	CETN3	18.00001	5.785815
1	CETN4P	0.0	0.0
1	CETP	5.0	0.532961
1	CFAP126	2.28905	0.699431
1	CFAP20	1479.9998	355.0909
1	CFAP221	32.0325	2.302635
1	CFAP36	173.3608375	38.31134134
1	CFAP43	2.0	0.1866015
1	CFAP44	101.00001	9.341011
1	CFAP45	983.7651	138.45709
1	CFAP46	9.999999	0.389203
1	CFAP52	2.02796	0.5548027
1	CFAP53	16.0	1.65757
1	CFAP54	108.001	8.8021679
1	CFAP57	6.0	0.3688628
1	CFAP58	1.0	0.055915
1	CFAP61	5.000002	1.103377
1	CFAP69	179.88732	6.544973
1	CFAP70	38.78923	2.581016
1	CFAP74	44.58708	4.0592704
1	CFAP97	111.91492	6.265618
1	CFAP99	8.0	0.730785
1	CFB	62.999911	19.7400582
1	CFC1	1.0	0.17234
1	CFC1B	0.0	0.0
1	CFD	13.0132	1.84922
1	CFDP1	60.81703	16.52632
1	CFH	2.0	0.0587938
1	CFHR1	2.67325	2.18149
1	CFHR2	2.0	1.03543
1	CFHR3	2.0	0.518174
1	CFHR4	0.0	0.0
1	CFHR5	0.0	0.0
1	CFI	5.58502	0.479886
1	CFL1	1148.2528658	177.7409705
1	CFL1P1	21.69512	4.66173
1	CFL1P2	1.0	0.347898
1	CFL1P3	0.0	0.0
1	CFL1P4	2.0	1.15987
1	CFL1P5	0.0	0.0
1	CFL1P6	0.0	0.0
1	CFL1P7	0.0	0.0
1	CFL1P8	0.0	0.0
1	CFL2	296.83839	35.80878
1	CFLAR	2011.51127314	89.8282474011
1	CFP	38.12505	2.1038383
1	CFTR	2.0	0.4563296
1	CFTRP1	0.0	0.0
1	CFTRP3	0.0	0.0
1	CGA	4.0	1.769946
1	CGB	0.0	0.0
1	CGB1	0.0	0.0
1	CGB2	2.64977	0.691503
1	CGB5	0.0	0.0
1	CGB7	4.505739	0.312974
1	CGB8	0.0	0.0
1	CGGBP1	1538.4003	111.90596
1	CGN	14.7594	3.095079
1	CGNL1	37.2172	2.75498
1	CGREF1	4.1144	0.421312
1	CGRRF1	124.00012	19.51039
1	CH17-118O6.4	1.0	0.84675
1	CH17-125A10.1	3.15954	0.602997
1	CH17-128G5.1	0.99141	0.153543
1	CH17-12M21.1	3.0	0.558129
1	CH17-132F21.4	0.0	0.0
1	CH17-13I23.1	0.0	0.0
1	CH17-13I23.2	0.0	0.0
1	CH17-13I23.3	0.0	0.0
1	CH17-140K24.5	0.0	0.0
1	CH17-140K24.8	0.0	0.0
1	CH17-164J11.1	4.81716	0.451029
1	CH17-219N22.1	0.0	0.0
1	CH17-223I5.1	0.0	0.0
1	CH17-223I5.10	0.0	0.0
1	CH17-223I5.2	1.16831	0.131467
1	CH17-223I5.5	0.0	0.0
1	CH17-223I5.7	0.0	0.0
1	CH17-223I5.9	0.0	0.0
1	CH17-224D4.1	0.0	0.0
1	CH17-228N4.2	1.0	0.205701
1	CH17-232I21.1	0.0	0.0
1	CH17-248H7.2	0.0	0.0
1	CH17-248H7.3	7.32976	0.696355
1	CH17-258A22.4	47.1295	8.25488
1	CH17-260O16.1	9.73773	1.93503
1	CH17-262O2.1	0.0	0.0
1	CH17-262O2.2	0.0	0.0
1	CH17-264B6.1	7.08309	1.186629
1	CH17-264B6.3	0.0	0.0
1	CH17-264B6.4	0.0	0.0
1	CH17-270A2.2	1.586131	2.165623
1	CH17-333M13.1	0.0	0.0
1	CH17-333M13.2	0.0	0.0
1	CH17-335B8.4	0.0	0.0
1	CH17-385C13.2	1.37384	1.00146
1	CH17-38B12.4	0.0	0.0
1	CH17-39B16.1	0.765543	0.297738
1	CH17-39B16.2	0.0	0.0
1	CH17-39B16.5	0.0	0.0
1	CH17-409J4.2	0.0	0.0
1	CH17-431G21.1	47.3801	6.39177
1	CH17-451C3.1	0.0	0.0
1	CH17-472G23.1	0.0	0.0
1	CH17-472G23.2	70.985716	35.76723
1	CH17-472G23.4	12.4483	0.327213
1	CH17-478G19.2	0.0	0.0
1	CH17-52D20.1	0.0	0.0
1	CH17-52D20.2	0.0	0.0
1	CH17-52D20.3	5.93539	1.34948
1	CH17-53B9.2	0.0	0.0
1	CH17-53B9.4	0.0	0.0
1	CH17-60O17.1	1.48299	1.65373
1	CH17-64J14.4	75.6009	5.16206
1	CH17-64J14.6	0.0	0.0
1	CH17-78J1.1	1.0	0.527633
1	CH25H	0.0	0.0
1	CH507-145C22.2	0.0	0.0
1	CH507-152C13.4	0.0	0.0
1	CH507-154B10.3	1.0	0.209024
1	CH507-210P18.3	0.0	0.0
1	CH507-216K13.1	0.0	0.0
1	CH507-236L23.2	4.0	0.647505
1	CH507-236L23.4	0.0	0.0
1	CH507-236L23.5	1.0	0.282492
1	CH507-254M2.4	0.0	0.0
1	CH507-254M2.5	0.0	0.0
1	CH507-254M2.6	0.0	0.0
1	CH507-338C24.2	4.0	0.647505
1	CH507-396I9.6	0.383934	0.0218448
1	CH507-396I9.7	0.0	0.0
1	CH507-42P11.1	2.09078	1.62073
1	CH507-42P11.2	0.0	0.0
1	CH507-42P11.8	7326.74	301.5537
1	CH507-9B2.2	4.24362	2.14348
1	CH507-9B2.3	181.15128	46.617387
1	CH507-9B2.4	30.4989	3.41109
1	CH507-9B2.5	418.1055	20.09919
1	CH507-9B2.9	329.01794	16.862598
1	CHAC1	2.000002	0.2366456
1	CHAC2	9.0	1.56217
1	CHAD	3.0	0.288809
1	CHADL	3.0	0.389813
1	CHAF1A	75.00003	5.276439
1	CHAF1B	46.91506	2.406479
1	CHAMP1	48.85339	6.59674
1	CHAT	1.0	0.439436
1	CHCHD1	49.99998	9.58264
1	CHCHD10	47.0	20.19488
1	CHCHD2	776.959	189.0975
1	CHCHD2P1	1.0	0.678745
1	CHCHD2P11	1.0	0.635497
1	CHCHD2P2	0.0	0.0
1	CHCHD2P3	2.0	1.24317
1	CHCHD2P4	0.0	0.0
1	CHCHD2P5	1.0	0.815091
1	CHCHD2P6	2.0321	1.22405
1	CHCHD2P7	0.0	0.0
1	CHCHD2P8	3.00965	1.85458
1	CHCHD2P9	0.0	0.0
1	CHCHD3	120.10194	23.634288
1	CHCHD3P1	0.0	0.0
1	CHCHD3P2	0.0	0.0
1	CHCHD3P3	0.0	0.0
1	CHCHD4	19.0000123857	2.33131178743
1	CHCHD4P2	0.0	0.0
1	CHCHD4P3	5.84805	4.62796
1	CHCHD4P4	0.0	0.0
1	CHCHD4P5	0.0	0.0
1	CHCHD5	44.98677	8.15061
1	CHCHD6	13.0	3.834494
1	CHCHD7	304.309761	57.107347
1	CHD1	6656.08172	364.45091
1	CHD1L	299.00011	36.83025
1	CHD2	9873.64797	457.633987
1	CHD3	1717.00020088	84.5734840192
1	CHD4	4301.99224	211.625992
1	CHD5	9.00127	0.3452151
1	CHD6	1346.00312	41.45413
1	CHD7	1823.33372	51.435421
1	CHD8	1656.00022868	108.97137065
1	CHD9	1273.25979665	50.8049535868
1	CHDH	15.2351	0.328758
1	CHEK1	153.210587859	14.0415569082
1	CHEK2	34.572110369	6.2862176052
1	CHEK2P2	54.0	14.375592
1	CHEK2P3	0.0	0.0
1	CHEK2P4	1.0	2.02108
1	CHEK2P5	0.0	0.0
1	CHERP	693.1702	70.96825
1	CHFR	911.67245	84.332062
1	CHGA	1.0	0.223086
1	CHGB	8.2901	0.858502
1	CHI3L1	7.09485	0.659015
1	CHI3L2	24.435744	5.294982
1	CHIA	2.0	0.336979
1	CHIAP1	1.0	0.217368
1	CHIAP2	4.03039	0.275647
1	CHIAP3	0.0	0.0
1	CHIC1	87.99995	4.438737
1	CHIC2	216.99954	39.03846
1	CHID1	40.94723	7.286815
1	CHIT1	27.99999	4.805288
1	CHKA	135.00049	13.575085
1	CHKB	759.7273	112.48573
1	CHKB-CPT1B	114.79802	9.08691
1	CHL1	5.0	0.9624744
1	CHM	47.766857	2.573376
1	CHML	371.879	10.6623
1	CHMP1A	508.999317	72.493836
1	CHMP1AP1	0.0	0.0
1	CHMP1B	1489.19488	97.69088
1	CHMP1B2P	10.0	0.280674
1	CHMP2A	244.0	67.36127
1	CHMP2B	257.0002	31.84185
1	CHMP3	264.33227	30.545875
1	CHMP4A	247.961092436	89.3619249637
1	CHMP4B	666.0	72.193
1	CHMP4BP1	32.0	13.4075
1	CHMP4C	6.88402	0.72504
1	CHMP5	119.00045	18.55867
1	CHMP6	22.00003	3.252159
1	CHMP7	1512.2841	160.404711
1	CHN1	4.0	0.601131
1	CHN2	17.41718	2.876741
1	CHODL	1.0	0.105829
1	CHORDC1	771.14671	53.079416
1	CHORDC2P	0.0	0.0
1	CHP1	180.39512	13.67757
1	CHP2	56.7092	4.17252
1	CHPF	5.0	0.240039
1	CHPF2	542.0001	31.07877
1	CHPT1	2340.19356	356.87027
1	CHRAC1	316.44233	41.91327
1	CHRD	3.01568	0.10905
1	CHRDL1	12.6381	0.619627
1	CHRDL2	8.0	2.894467
1	CHRFAM7A	7.15476	3.8363494
1	CHRM1	2.0	0.154584
1	CHRM2	4.08235	0.1655304
1	CHRM3	0.0	0.0
1	CHRM4	20.0	2.29762
1	CHRM5	26.00171	1.575529
1	CHRNA1	0.0	0.0
1	CHRNA10	4.99999585	0.542394966
1	CHRNA2	3.00889	0.1893654
1	CHRNA3	5.99999	1.7639002
1	CHRNA4	0.0	0.0
1	CHRNA5	21.8983	1.19652
1	CHRNA6	0.0	0.0
1	CHRNA7	3.71242	0.1858439
1	CHRNA9	5.0	1.377759
1	CHRNB1	69.781	7.734721
1	CHRNB2	2.0	0.054817
1	CHRNB3	1.0	0.507106
1	CHRNB4	16.43206	3.412031
1	CHRND	6.0	0.390341
1	CHRNE	10.0044	0.868159
1	CHRNG	4.0	0.501145
1	CHST1	1.0	0.120208
1	CHST10	30.00003	2.201943
1	CHST11	496.77628	35.29987
1	CHST12	239.64437	4.09225
1	CHST13	0.0	0.0
1	CHST14	49.1867	2.72293
1	CHST15	172.999878	9.453161
1	CHST2	84.0	2.70145
1	CHST3	2.00389	0.0450694
1	CHST4	0.0	0.0
1	CHST5	33.50567	2.362484
1	CHST6	27.21728	0.834023
1	CHST7	15.0	0.973335
1	CHST8	7.0	1.311702
1	CHST9	10.2221	0.171591
1	CHSY1	232.11959	15.42078
1	CHSY3	1.0	0.0442865
1	CHTF18	121.99997	9.25386
1	CHTF8	197.98803	20.16764
1	CHTF8P1	1.01193	0.115527
1	CHTOP	437.932588451	38.020565603
1	CHUK	348.00033	32.11092
1	CHURC1	172.83052	39.553932
1	CHURC1-FNTB	9.1616	1.784074
1	CIAO1	586.7801	49.38842
1	CIAPIN1	198.9999	33.532012
1	CIAPIN1P	0.0	0.0
1	CIART	8.66661	1.386081
1	CIB1	3279.745	543.644
1	CIB2	4.0	2.423622
1	CIB3	4.0	1.26311
1	CIB4	3.0	1.0437
1	CIC	1833.99985	82.39067
1	CICP1	0.0	0.0
1	CICP10	0.36153	1.18056
1	CICP11	5.0	0.290198
1	CICP12	1.0	0.246833
1	CICP13	0.0	0.0
1	CICP14	41.9724	2.56352
1	CICP16	5.09209	0.30071
1	CICP17	1.0	0.0711073
1	CICP18	0.0	0.0
1	CICP19	0.0	0.0
1	CICP2	1.02338	0.0763449
1	CICP20	1.0	0.0586325
1	CICP22	2.0	0.280931
1	CICP23	0.0	0.0
1	CICP24	1.0	0.061656
1	CICP26	2.47414	0.170558
1	CICP27	30.6608	1.29725
1	CICP3	0.0	0.0
1	CICP4	1.2553	0.0728125
1	CICP5	1.02423	0.0791363
1	CICP6	0.0	0.0
1	CICP7	0.0	0.0
1	CICP8	6.0	0.352294
1	CICP9	1.0	0.0909497
1	CIDEA	6.0	1.47574
1	CIDEB	17.81251	3.227544
1	CIDEC	3.000004	0.621833
1	CIDECP	70.73086	12.79646
1	CIITA	1212.2500191	53.327983111
1	CILP	11.0	0.331552
1	CILP2	13.999998542	0.4670904767
1	CINP	121.69147	13.646882
1	CIPC	219.66854	14.573089
1	CIR1	615.3225	99.34556
1	CIR1P1	1.0	0.197962
1	CIR1P2	5.0	0.814595
1	CIR1P3	0.0	0.0
1	CIRBP	3122.00214	510.520474
1	CIRH1A	175.67397	23.320675
1	CISD1	2.0	0.999756
1	CISD1P1	0.0	0.0
1	CISD2	81.77293	12.53723
1	CISD3	12.58058	0.940759
1	CISH	3.0	0.164203
1	CIT	14.999961	2.365395
1	CITED1	4.0	1.02538
1	CITED2	202.9999	19.64191
1	CITED4	4.0	0.425071
1	CIZ1	369.999590732	54.6700996831
1	CKAP2	143.99999	12.05013
1	CKAP2L	5.0458	0.215414
1	CKAP2P1	0.0	0.0
1	CKAP4	166.98929	15.55743
1	CKAP5	252.0001305	12.013001688
1	CKB	10.0	2.574545
1	CKBP1	5.0	0.785325
1	CKLF	20.0931	9.213
1	CKLF-CMTM1	4.55081	1.526186
1	CKM	21.0	2.20815
1	CKMT1A	5.7836	0.868254
1	CKMT1B	9.2164	1.320033
1	CKMT2	1.0	0.477583
1	CKS1B	26.74538	8.721849
1	CKS1BP3	1.0	2.18627
1	CKS1BP5	0.0	0.0
1	CKS1BP6	0.0	0.0
1	CKS1BP7	0.0	0.0
1	CKS2	13.0	6.04706
1	CLASP1	1035.75244235	39.9501144969
1	CLASP2	853.991991087	57.4027806138
1	CLASRP	1315.30873	213.706167
1	CLC	13.0	5.55566
1	CLCA1	0.0	0.0
1	CLCA2	1.0	0.350892
1	CLCA3P	1.0	0.0867041
1	CLCA4	0.0	0.0
1	CLCC1	64.67376	3.323048
1	CLCF1	83.0	7.79029
1	CLCN1	7.0	1.72973
1	CLCN2	20.000021	1.5070123
1	CLCN3	385.00829	16.476364
1	CLCN3P1	3.02531	0.315248
1	CLCN4	45.0	1.20394
1	CLCN5	45.3833	0.829722
1	CLCN6	959.08395	46.37625
1	CLCN7	2316.0004	257.181322
1	CLCNKA	0.0	0.0
1	CLCNKB	0.0	0.0
1	CLCP1	0.0	0.0
1	CLCP2	0.0	0.0
1	CLDN1	0.0	0.0
1	CLDN10	0.866436	0.0661243
1	CLDN11	50.52338	9.637067
1	CLDN12	33.76355	10.21595
1	CLDN14	2.0	0.581177
1	CLDN15	148.81704	18.874999
1	CLDN16	0.0	0.0
1	CLDN17	0.0	0.0
1	CLDN18	5.49177	0.536044
1	CLDN19	5.061059	0.2382122
1	CLDN2	9.0	0.544054
1	CLDN20	3.0	0.535755
1	CLDN22	2.18768	0.16517
1	CLDN23	1.0	0.0704499
1	CLDN24	0.0	0.0
1	CLDN25	0.0	0.0
1	CLDN3	2.0	0.247765
1	CLDN4	5.1986947593	0.269874184629
1	CLDN5	4.0	0.2384979
1	CLDN6	0.0	0.0
1	CLDN7	5.000004	0.933055
1	CLDN8	1.0	0.102959
1	CLDN9	2.0	0.15383
1	CLDND1	592.67392	145.941042
1	CLDND2	7.000001	3.323559
1	CLEC10A	6.999996	0.8610128
1	CLEC11A	0.0	0.0
1	CLEC12A	2.0	0.303094
1	CLEC12B	1.0	0.582614
1	CLEC14A	0.0	0.0
1	CLEC16A	328.782794	13.176906
1	CLEC17A	636.005935172	65.810248506
1	CLEC18A	46.9379501087	3.42745500917
1	CLEC18B	1.96528	0.138378
1	CLEC18C	8.98341939	0.610813129
1	CLEC19A	0.0	0.0
1	CLEC1A	12.37464	5.208738
1	CLEC1B	1.0	0.317487
1	CLEC2A	1.0	0.351128
1	CLEC2B	912.6384	247.7699
1	CLEC2D	710.103582	82.772296
1	CLEC2L	2.0	1.1793298
1	CLEC3A	3.61384	0.633523
1	CLEC3B	4.99994	1.39694
1	CLEC4A	25.99995	5.948962
1	CLEC4C	3.237874	0.82279
1	CLEC4D	0.0	0.0
1	CLEC4E	15.34234	1.984268
1	CLEC4F	0.0	0.0
1	CLEC4G	7.013828	1.431506
1	CLEC4GP1	0.0	0.0
1	CLEC4M	5.36556	0.525639
1	CLEC5A	1.0	0.606086
1	CLEC6A	0.0	0.0
1	CLEC7A	67.725656978	9.1613741017
1	CLEC9A	0.0	0.0
1	CLECL1	27.00001	8.098448
1	CLGN	1.0	0.0729329
1	CLHC1	31.04523	11.450774
1	CLIC1	717.371617255	122.61802398
1	CLIC1P1	3.0	0.986217
1	CLIC2	18.0	1.981925
1	CLIC3	15.0	3.174155
1	CLIC4	1222.00406	66.07859
1	CLIC4P1	0.0	0.0
1	CLIC4P2	0.0	0.0
1	CLIC4P3	0.0	0.0
1	CLIC5	10.0	4.15023
1	CLIC6	2.04726376237	0.0857168557
1	CLINT1	1681.56521	171.804779
1	CLIP1	516.07918	27.345212
1	CLIP2	126.81825	7.892538
1	CLIP3	12.000003778	2.075600104
1	CLIP4	35.99998	6.9928
1	CLK1	6342.33614794	990.73824798
1	CLK2	504.72364	54.78684
1	CLK3	1352.112211	193.1641934
1	CLK3P2	0.0	0.0
1	CLK4	947.3677	116.115789
1	CLLU1	20.7827	1.816489
1	CLLU1OS	0.0	0.0
1	CLMN	260.58069	5.988495
1	CLMP	18.0997	0.654409
1	CLN3	173.96261141	32.16579223
1	CLN5	73.9839	11.03734
1	CLN6	103.04093	12.086156
1	CLN8	268.34812	13.88832
1	CLNK	20.8528	2.263352
1	CLNS1A	104.71392	32.23505
1	CLNS1AP1	0.0	0.0
1	CLOCK	186.000037	5.56632
1	CLP1	96.99997	14.34772
1	CLPB	44.9999707016	3.90071234285
1	CLPP	119.42095	20.48687
1	CLPS	3.27975	2.04664
1	CLPSL1	4.0	4.175785
1	CLPSL2	1.0	0.443294
1	CLPTM1	836.99966	117.201253
1	CLPTM1L	844.00078	204.789182
1	CLPTM1LP1	0.0	0.0
1	CLPX	341.95242	35.859519
1	CLRN1	2.0	0.665984
1	CLRN2	0.0	0.0
1	CLRN3	0.0	0.0
1	CLSPN	14.0621	0.862963
1	CLSTN1	292.00014	13.596724
1	CLSTN2	10.7329	0.133004
1	CLSTN3	227.00033	20.905604
1	CLTA	134.76792	20.786419
1	CLTB	103.9999779	16.1500539
1	CLTC	1252.0807	61.933606
1	CLTCL1	54.99996	4.229238
1	CLU	31.84595	2.762029
1	CLUAP1	109.80551	7.755002
1	CLUH	192.99958	14.676274
1	CLUHP1	3.0	0.530626
1	CLUHP2	1.0	0.155127
1	CLUHP3	556.03668	42.84502
1	CLUHP4	0.0	0.0
1	CLUHP5	0.0	0.0
1	CLUL1	5.154482	0.864831
1	CLVS1	4.06637	1.4518947
1	CLVS2	0.0	0.0
1	CLYBL	18.44796	2.73691
1	CMA1	0.0	0.0
1	CMAHP	38.0000381917	8.06285743701
1	CMAS	33.999963	4.060736
1	CMB9-14B22.1	0.0	0.0
1	CMBL	27.1591	2.400221
1	CMC1	75.48525	33.573264
1	CMC2	133.048110093	37.5691120346
1	CMC4	47.66999	8.7801
1	CMIP	754.99949	37.432126
1	CMKLR1	1.0	0.0342632
1	CMPK1	576.99985	46.66204
1	CMPK2	27.99999	5.051755
1	CMSS1	121.14467	44.887064
1	CMTM1	12.35607508	3.32055401475
1	CMTM2	2.000002	0.5909
1	CMTM3	91.00003	11.366081
1	CMTM4	11.0	0.27948
1	CMTM5	0.0	0.0
1	CMTM6	1213.99571	68.44609
1	CMTM7	129.9999	18.72845
1	CMTM8	1.0	0.19625
1	CMTR1	898.0006	69.13218
1	CMTR2	271.00021	19.26119
1	CMYA5	5.0	0.1749379
1	CNBD1	0.0	0.0
1	CNBD2	25.59224	4.067129
1	CNBP	2125.00426	286.51214
1	CNDP1	91.0818686	11.6474146
1	CNDP2	579.59537	73.537951
1	CNEP1R1	88.27507	16.487452
1	CNFN	8.0	3.56115
1	CNGA1	4.40884	0.330861
1	CNGA2	0.0	0.0
1	CNGA3	1.0	0.0669543
1	CNGA4	3.0	0.417732
1	CNGB1	29.18158	4.023482
1	CNGB3	1.0	0.0448444
1	CNIH1	239.00018	39.68346
1	CNIH2	137.000000084	28.5051280315
1	CNIH3	18.0	6.317223
1	CNIH4	93.7627	17.720135
1	CNKSR1	20.000004	3.7850992
1	CNKSR2	115.009285	8.150636
1	CNKSR3	119.638000201	1.02662010144
1	CNN1	15.400698	3.740528
1	CNN2	282.75108	28.44779
1	CNN2P1	10.0	2.28023
1	CNN2P10	0.0	0.0
1	CNN2P11	0.0	0.0
1	CNN2P12	0.0	0.0
1	CNN2P2	2.0	0.436624
1	CNN2P3	0.0	0.0
1	CNN2P4	2.0	0.437795
1	CNN2P6	0.0	0.0
1	CNN2P7	0.0	0.0
1	CNN2P8	0.0	0.0
1	CNN2P9	11.0	2.40569
1	CNN3	142.03853112	20.844880124
1	CNN3P1	0.0	0.0
1	CNNM1	10.0446	0.266676
1	CNNM2	93.15049	1.147326
1	CNNM3	222.60404	15.92774
1	CNNM4	145.0	5.9918
1	CNOT1	2061.14279	302.1436
1	CNOT10	208.38334	44.417885
1	CNOT11	387.9999	51.8669
1	CNOT2	1064.65138	145.286687
1	CNOT3	337.75046152	21.544380445
1	CNOT4	509.24971	29.095008
1	CNOT4P1	1.0	0.178852
1	CNOT6	250.58515	8.95347
1	CNOT6L	2684.13444	124.33665
1	CNOT6LP1	0.0	0.0
1	CNOT7	600.83807	60.862424
1	CNOT7P1	0.0	0.0
1	CNOT7P2	0.0	0.0
1	CNOT8	1097.07058	157.531688
1	CNP	153.10207	12.160512
1	CNPPD1	1905.63997	186.85422
1	CNPY1	5.0	2.52744
1	CNPY2	83.657268	29.562751
1	CNPY3	421.9996	42.31024
1	CNPY4	58.17364	13.72384
1	CNR1	75.99998	2.7797055
1	CNR2	194.462	6.75311
1	CNRIP1	1.0	0.0899136
1	CNST	497.9998	37.77941
1	CNTD1	41.551588	3.429084
1	CNTD2	79.0	9.22101
1	CNTF	59.0	6.43269
1	CNTFR	2.0	0.434888
1	CNTLN	20.2559	0.823617
1	CNTN1	1.45	0.735318
1	CNTN2	6.00001	1.2580791
1	CNTN3	2.0	0.0795479
1	CNTN4	4.45199	0.165394
1	CNTN5	0.0	0.0
1	CNTN6	0.0	0.0
1	CNTNAP1	70.04685	8.09074
1	CNTNAP2	5.91446	0.3708231
1	CNTNAP3	22.7429163167	11.1826982361
1	CNTNAP3B	28.48139	2.589853
1	CNTNAP4	0.0	0.0
1	CNTNAP5	4.06337	0.134319
1	CNTRL	1405.001138	80.811671
1	CNTROB	195.999927	18.1937677
1	COA1	486.69532	59.898206
1	COA3	9.85784	2.410074
1	COA4	29.0	11.078846
1	COA5	172.1304	46.32407
1	COA6	15.0	4.49751
1	COA7	74.85049	3.82577
1	COASY	285.00035	32.22524
1	COBL	11.0	0.7274296
1	COBLL1	1016.26190005	54.3272510026
1	COCH	8.0224491	1.1178392
1	COG1	424.67761	39.945724
1	COG2	158.70448	10.174136
1	COG3	550.12319	56.476688
1	COG4	80.2165264	10.00691255
1	COG5	171.87437	17.158689
1	COG6	61.999979	8.261625
1	COG7	56.08653	8.44985
1	COG8	132.19492	11.353872
1	COIL	97.0	7.74236
1	COL10A1	4.000001	0.304646
1	COL11A1	0.0	0.0
1	COL11A2	18.9999910151	1.11201060036
1	COL11A2P1	4.999999	10.086498
1	COL12A1	2.0	0.270704
1	COL13A1	6.99999151189	0.389508477386
1	COL14A1	5.0	0.2244958
1	COL15A1	3.20785	2.0054222
1	COL16A1	5.000001	0.311493
1	COL17A1	4.0	0.118946
1	COL18A1	20.999999	0.938436
1	COL19A1	873.6473	35.60785
1	COL1A1	211.799632	23.611365
1	COL1A2	7.01263	0.222076
1	COL20A1	10.26212	0.5514787
1	COL21A1	1.0	0.428259
1	COL22A1	4.0	0.7131507
1	COL23A1	6.0	0.283544
1	COL24A1	1.00663	0.0295682
1	COL25A1	0.0	0.0
1	COL26A1	6.0	0.909061
1	COL27A1	43.442655	3.104222
1	COL28A1	8.23924	2.023216
1	COL2A1	8.000002	0.33043512
1	COL3A1	0.0	0.0
1	COL4A1	1.999997	0.0659182
1	COL4A2	3.0	0.6536071
1	COL4A3	161.99955	10.79721
1	COL4A3BP	1124.70022	66.41692
1	COL4A4	32.0	0.54398
1	COL4A5	1.0	0.283865
1	COL4A6	2.00000024886	0.0502459061693
1	COL5A1	0.0	0.0
1	COL5A2	8.0	0.200269
1	COL5A3	12.0	0.522031
1	COL6A1	5.0	0.658268
1	COL6A2	107.00004	7.79330264
1	COL6A3	11.27182	0.340659
1	COL6A4P1	0.0	0.0
1	COL6A4P2	8.0	0.521734
1	COL6A5	1.0	0.1208442
1	COL6A6	1.0	0.0186581
1	COL7A1	23.0	3.168693
1	COL8A1	17.5961	1.1991113
1	COL8A2	8.0	0.355795
1	COL9A1	5.99026	0.4657389
1	COL9A2	163.99998	16.210886
1	COL9A3	33.000029	7.668329
1	COLCA2	4.999996	0.7521721
1	COLEC10	0.0	0.0
1	COLEC11	50.4452	19.446507
1	COLEC12	46.05543	7.037197
1	COLGALT1	1399.3293	130.7786
1	COLGALT2	8.0	0.5365826
1	COLQ	15.627184	1.1653868
1	COMMD1	44.78959	16.34324
1	COMMD10	59.99991	17.116823
1	COMMD2	219.09214	35.393558
1	COMMD3	153.17811	31.431775
1	COMMD3-BMI1	20.61896	8.037428
1	COMMD4	239.258727	16.559847
1	COMMD5	118.9156	16.32682
1	COMMD6	375.0001	191.4494
1	COMMD7	118.0	11.79378
1	COMMD8	58.00002	10.71587
1	COMMD9	114.92415	18.944002
1	COMP	8.56123	2.587931
1	COMT	43.53744	8.872764
1	COMTD1	26.0	6.997284
1	COPA	2832.8086	208.27487
1	COPB1	1918.99623	155.896196
1	COPB2	562.67972	66.878527
1	COPE	498.47374	91.49026
1	COPG1	355.00044	54.165119
1	COPG2	12.0	0.766129
1	COPRS	23.00002	6.742962
1	COPS2	740.24198	76.46855
1	COPS3	340.00005	70.06533
1	COPS4	148.22553	27.469977
1	COPS5	420.3347	49.986257
1	COPS5P1	0.0	0.0
1	COPS6	169.97237	35.16522
1	COPS7A	32.9237202891	5.88968869771
1	COPS7B	265.76549	34.079653
1	COPS8	334.99975	55.213137
1	COPS8P2	0.0	0.0
1	COPS8P3	0.0	0.0
1	COPZ1	260.999584	36.3595734
1	COPZ2	1.0	0.803551
1	COQ10A	98.7413	16.96781
1	COQ10B	224.557	21.142782
1	COQ10BP2	1.0	0.374969
1	COQ2	18.00003	3.050828
1	COQ3	8.0103	1.645321
1	COQ4	113.06566	10.481613
1	COQ5	58.57424	16.261261
1	COQ6	203.52908	34.031194
1	COQ7	48.39953	4.81333
1	COQ9	38.00004	8.587823
1	CORIN	37.7862	1.354961
1	CORO1A	1972.99934	259.9922
1	CORO1B	95.31172	14.164802
1	CORO1C	378.99982	39.946001
1	CORO2A	26.5428	0.833781
1	CORO2B	55.0	2.688193
1	CORO6	5.999999	0.9634135
1	CORO7	3383.45285	357.514576
1	CORO7-PAM16	70.41139	5.43457
1	CORT	6.57755	1.12823
1	COTL1	318.31224	29.185742
1	COTL1P1	0.0	0.0
1	COTL1P2	0.0	0.0
1	COX10	22.00005	3.201942
1	COX11	40.30208	8.702009
1	COX11P1	0.0	0.0
1	COX14	60.61166	20.581911
1	COX15	45.5183	6.85242
1	COX16	105.58542	19.36214
1	COX17	146.99997	61.62556
1	COX17P1	0.0	0.0
1	COX18	144.74316	10.819144
1	COX19	151.92909	13.78591
1	COX20	1065.77529	117.59742
1	COX20P1	0.0	0.0
1	COX20P2	0.0	0.0
1	COX4I1	6154.03606	1206.19341
1	COX4I1P1	1.0	0.525822
1	COX4I1P2	1.04353	0.539835
1	COX4I2	2.999999	1.09128
1	COX5A	103.0	39.906377
1	COX5AP2	2.0	1.70444
1	COX5B	173.2242	56.96369
1	COX5BP1	0.0	0.0
